Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
"@CSerr72 @funder Do you like how during those 40 years Big Pharma has grown massively, we have more vaccines, America is more dependent in drugs? Yeah",fauci,FAVOR,_,_,1282440884194353152
"@wwg1wga11032020 Unfortunately this happens a lot! Noone want to listen
#sundayvibes 
#COVIDIOTS 
#FaultyTests",fauci,FAVOR,_,_,1282441471774334976
"The President says Fauci has been wrong sometimes. Hmm. Anyway, why should someone be vilified for updating and changing facts in an unknown #Coronavirus situation as more information becomes available. I love, respect and trust Dr. Fauci.",fauci,FAVOR,_,_,1282450043702857731
"@brycetache Dr Fauci smeared himself first.  Second, your comparing the head dr of the cdc (who at the very least lied) to a fictional person.... one of these guys will be held responsible for short comings at Christmas. The economy has to re open now!",fauci,FAVOR,_,_,1282459024131153920
@MSNBC Someone tipped him off that the camera man was coming so hurried up and put on his mask. #CoronavirusUSA #covidiots,fauci,FAVOR,_,_,1282459582682497026
"I find insane how they are trying to discredit the country’s leading top infectious-disease official Dr. Fauci, who’s been sidelined for saying nothing but the truth, especially now where we are all witnessing an insane surge in Covid-19 cases in over 30+ states.",fauci,FAVOR,_,_,1282462837194006531
"@CareyGercarey @NBCNightlyNews @KellyO True. But he also didn’t advise masks to save the admin’s failed job on providing enough masks and PPE to healthcare...He was gagged &amp; couldn’t talk much. But now that he’s being totally honest and fearful for this nation, they discredit him! Shameless ppl.",fauci,FAVOR,_,_,1282464933008019457
"This the same guy who stole Dr. Shiva’s work, same guy who’s name is on Covid vaccine patents.. yeah I’m good on that.",fauci,FAVOR,_,_,1282465121911091202
"Dr. Fauci should resign immediately and then go on every tv station and talk directly to Americans about coronavirus safety/prevention. He doesn’t need that job, and we need him.",fauci,FAVOR,_,_,1282466909821296641
"@MarkKollias @w_terrence @realDonaldTrump Was it ok or not to go out in groups in March?  Do masks work or do they not?  Does HCQ work or does it not?  Should we have banned travel from China later, or earlier?

Fauci's been on the wrong side of all of these questions at one time or another.",fauci,FAVOR,_,_,1282467428547493888
"@business We can all do this, just need more patience and wide spread use of masks. #COVID19",fauci,FAVOR,_,_,1282468600348053505
@JonLemire The same man who mandates vaccines but won’t vaccinate his family.,fauci,FAVOR,_,_,1282472126151262213
"Winter is going to be rough this year. 

We won’t have the outdoors to escape to and distance ourselves. 

People will be clustered in schools, buildings, stores, houses to escape the cold. We need to figure this out now. 

Tick tock. 

#COVID19",fauci,FAVOR,_,_,1282474529969762304
"@denisewu @JoeBiden Fauci in February""This coronavirus is nothing to be concerned with"" Fauci in April ""Masks are not helpful in stopping Coronavirus"" Fauci in March "" HQC is not helpful and quite possibly dangerous if taken"" - Fauci is a Deep State member. He has zero credibility.",fauci,FAVOR,_,_,1282475218821242880
"I don't believe it was Dr. Fauci suggesting that UV lights and ingesting disinfectants was the cure all for #Covid_19, was it @realDonaldTrump ? Pretty sure the whole world know who the #COVIDIOTS are, and you, and you alone lead that charge, tiny.",fauci,FAVOR,_,_,1282475835983896577
"@JohnCornyn And that’s the problem right there!
#TrumpAdministration has made #science political.
#TrumpKnewAndDidNothing #TrumpsCoronavirusRally #TrumpVirus #TrumpKillsUs 
LISTEN TO",fauci,FAVOR,_,_,1282477429970345989
So who's going to be the White House's next Coronavirus expert? What moron would take that position?,fauci,FAVOR,_,_,1282480499836047369
@gregggonsalves @SarahKarlin Ok. Now let’s fire him.,fauci,FAVOR,_,_,1282484776125886464
"@UROCKlive1 His China ban. Wasn't worth much but they point to it plenty! Does golf count? Oh yeah, he wore a mask!
They forget Fauci said people didn't need masks covering their screw up of not stockpiling PPE! Figures they'd attack for that. #TrumpPlague #TrumpVirus",fauci,FAVOR,_,_,1282487121685536769
I remember early on Fauci stressing hand washing and then masks.,fauci,FAVOR,_,_,1282487792069730305
"@NathanGrunewald If he gets fired, it will be like Obi Wan. Stronger than you can imagine. #COVID19",fauci,FAVOR,_,_,1282487839029166087
"@JonLemire @bevdevwarrior But they ignore the volumes of ignorant statements made by @realDonaldTrump? The ones that caused the death of over 134k Americans? Interesting.
@WhiteHouse 
#Hypocrisy 
#TrumpLiesAmericansDie 
#TrumpGolfsAmericansDie 
#CorruptAndComplicitGOP 
#Covid_19",fauci,FAVOR,_,_,1282492237507694592
"I just saw a poll that asked if you wear a mask all the time, only 47% said yes. We are fucked.                      #WearAMask",fauci,FAVOR,_,_,1282493199282388992
@JoeTalkShow are you wearing a mask? why did your dumbass president wear one? why are you deplorable people so cavalier about people suffering? STFU if you have nothing of real value to contribute to the solution. y'all always defending the wrong hill. wake up da$$. lives matter to,fauci,FAVOR,_,_,1282495053567528961
"am calling to the good people in the government to start Curfew now we need to limit people from getting out we have to fight COVID 19 before it will kill us all, we are not less intelligent than any other nation they just have better governments  
#Covid_19 #Resist",fauci,FAVOR,_,_,1282501809685364736
@ktumulty Lol and you are already named Karen. Thanks Karen. This bullshit is writing itself. #Trump2020,fauci,FAVOR,_,_,1282502230420025344
"@funder Isn't it sad that I trust Dr. Fauci more than our government? Trump is out here golfing on weekends and told us the Covid19 is a hoax that will ""magically disappear"" back in April.",fauci,FAVOR,_,_,1282503279373627393
@kmcnally @drscott_atlanta It's Trump's America...we're just guests!,fauci,FAVOR,_,_,1282507928654819328
@palazzo214 @maggieNYT America first vs. #BigPharma,fauci,FAVOR,_,_,1282509163495477249
@roper_93 And you think Biden can hold his own?? If fauci was a real doctor he would tell Biden to step down as it is more than apparent that he has dementia!!,fauci,FAVOR,_,_,1282509505532575744
Fauci discredited himself on day one.,fauci,FAVOR,_,_,1282509549174390784
Dr. Fauci said cruises were OK on March 9th.,fauci,FAVOR,_,_,1282511247460663296
"@NBCNews So why does Fauci still work for @realDonaldTrump?
All failures are Trump's until he #DrainTheSwamps.",fauci,FAVOR,_,_,1282512183377592320
"@eugenegu A Medical Professional who makes huge mistakes in the position that #Fauci is in, must resign or be fired. Giving out false and loosely informed data to millions and millions of Americans and then contradicting his statements based on the tide is not acceptable.",fauci,FAVOR,_,_,1282513092874838021
"Camera’s off, Mask off!  Telling isn’t it?  #Fauci",fauci,FAVOR,_,_,1282514586541924354
"For those of you who've raised kids, or are raising kids, how long did it take after the first day of school for you or one of your kids to get sick? We always had a cold or flu by week 2. Asking for 147,000 kids who dont want to die. #SchoolReopening #Covid_19 #COVID19",fauci,FAVOR,_,_,1282517807616286723
@Jali_Cat @ChrisMo37540912 @TimMurtaugh @mercedesschlapp @SteveScalise @Jim_Jordan @SecAzar @EricTrump @DevinNunes @VP @MarshaBlackburn @SecPompeo He probably didn’t think dr. were going to figure this out so quickly as the virus spread.,fauci,FAVOR,_,_,1282520117839101952
@thehill Right &amp; the sun shining isn’t light and the sky isn’t really there...right! Tell this to the nearly 140K of us who lost loved ones to #COVID19. There’s no way in this earth that any WH official or the president is right over,fauci,FAVOR,_,_,1282522411502452736
"@MarkSimoneNY You're guy @realDonaldTrump has to be tricked by his handlers into wearing a mask.

Good bless Trump folks are getting stupider by the day.",fauci,FAVOR,_,_,1282523353329348615
"@Wolfe321 Because they followed Fauci's advice and not Trump's.

#TrumpVirus 
#TrumpIsANationalDisgrace",fauci,FAVOR,_,_,1282523449303470080
@vanitaguptaCR Perhaps you just weren't listening to him when he spoke at the China virus briefings. Enough with the contradictions and the politically motivated crap from him &amp; the corrupt DNC media. It's time...,fauci,FAVOR,_,_,1282524493118873600
"@mmpadellan COVID-19 doesn’t care who you stand with, a point entirely lost on Trump*.",fauci,FAVOR,_,_,1282541128906993669
"@realDonaldTrump Please, Mr. President. #FireFauci,",fauci,FAVOR,_,_,1282541729229557763
"@StevenBeschloss @Rosie He should do briefings with Biden, as the guy Biden will put in charge! The ratings would drive Trump well past crazy! #TraitorTrump #TrumpVirus #TrumpPlague",fauci,FAVOR,_,_,1282543456804458498
@IAmHighOnHeels The cry of women everywhere!  #Prolife #WearAMask,fauci,FAVOR,_,_,1282550262930960385
"Remember that bloodletting was a routine treatment starting 3000 years ago, and didn’t stop until the early 19th century. Medicine is a science. As we learn we adapt and improve preventive medicine and treatment which is what Fauci has done with the NOVEL coronavirus.",fauci,FAVOR,_,_,1282552701088403456
"@OSILVA69208918 YES!! I couldn't find this, but I remembered it was somewhere! Thank you!!!",fauci,FAVOR,_,_,1282554911079702528
"@WatchChad Nope. 
Nor has he spoke like a true doctor that would advocate for vitamins, eating right, exercise or getting out in the sun. 
Why is his word the be all, end all?",fauci,FAVOR,_,_,1282555244908601344
"@realDonaldTrump @foxandfriends Lots of records falling in every state! Number of positive cases, number of people hospitalized, and number of people in intensive care! Coming soon it will be record progress in the number of deaths! 

#TrumpOwnsEveryDeath
#ResignTrump
#TrumpCrimeSyndicate",fauci,FAVOR,_,_,1282558511969210369
@DeAnna4Congress #fire him really enough he has taken the life out of so many #he dosnt deserve to be there,fauci,FAVOR,_,_,1282559965593362438
@vivek_murthy Stop. Dr Fauci is a liar and traitor. He should be in jail for treason.,fauci,FAVOR,_,_,1282564851680677889
@lisakrstin @DeAnna4Congress Dr Fauci should be in Gitmo for treason.,fauci,FAVOR,_,_,1282566169279389696
@Grandma_Boom @Tigertomjr @calijeff1 @BrokeRoca @ShlomoIndiana @SpaceForceBravo @AIIenMorrell @misshellca @QDecoder @Lovestr50361283 @V1llageLdiot @PoliticsPot @Apritions @waywardmegan15 @shinobi_tony @UsaNeedsHeroes @DigiVorr @phil_mckraken @PwrCane1 @RushvilleRockit @JackHer18731941 @mentalfloss15 @instinctnaturel @gorillastyle @_Kel_Varnsen_ @Traveler3906 @NavyGritzngravy @ziggystardad @Angel1350852961 @GOPkleptocrat @alshadowdancer @missjulialee @TrumpSugar @2tall2fall4it @Mind0verMayhem @donnnie @Ana_Ssassin19 @wanderlustered @LastLaughAemial @Fueldog1 @TravisBikle1759 @SavageSinners @MKshake_ @longislanddon @LarryIAm2020 @AnnikaHanover @TNHoHunter @Consofcooking1 @MsStarr7 Dr. Fauci is a Legend &amp; Trump is the Legend of Fools! ANY Human on Earth knows Trump is once again trying to blame #TrumpVirus on anybody else! His Many Failures are going to be a stain on the US for years to come! The GOP’s Complicity is DISGUSTING &amp; downright Criminal!,fauci,FAVOR,_,_,1282576859113361408
To people who think social distancing is a con &amp; masks are  unbiblical  Desert people (early Christians) have always covered their faces from the sand &amp; dust that blows in the wind &amp; even in the Bible ppl knew to distance themselves from ppl with leprosy. Common sense.,fauci,FAVOR,_,_,1282596932985057280
@RonaldKlain @soledadobrien He's a snake!,fauci,FAVOR,_,_,1282597412922630144
"@jonfavs Fauci said NOTHING right all along. All his “models” were wrong, all his predictions were wrong and that’s why we are in this situation! Time to say #goodbye #byefauci",fauci,FAVOR,_,_,1282607177304350721
"Who’s FedUp with All the corruption?

Let’s do this in November &amp; start Now!!

#Trump2020Landslide 
#OPENAMERICANOW 
&amp;",fauci,FAVOR,_,_,1282616692405870593
@mmpadellan I wear a mask and I stand with Dr. Fauci.,fauci,FAVOR,_,_,1282620153948180480
"@FrontierAviator @ScottMorrisonMP Withholding treatment is a crime against humanity, known treatment and can be argued in a court of law. Tic tok! Best to choose wisely!",fauci,FAVOR,_,_,1282625147845832705
@realDonaldTrump wants to list things that Dr. Fauci has had to correct due to further research on #TrumpVirus. @ProjectLincoln how about an ad of all of @potus false statements on #Covid_19. Sorry Trump I trust the Dr who's dedicated his career to viruses. #TrumpLies,fauci,FAVOR,_,_,1282627850097643520
@w_terrence Always wrong,fauci,FAVOR,_,_,1282631499318284289
@davidaxelrod Fauci is an embarrassment to science and will go down as the biggest fraud in history.,fauci,FAVOR,_,_,1282634514012024832
@washingtonpost Dems want you to ignore ACTUAL scientific data.,fauci,FAVOR,_,_,1282635750203428864
"@chuckwoolery Someone should ask #FraudyFauci if he wants the American economy permanently shut down and the Presidency cancelled with all executive power handed to Bill Gates and the China Health Organization without any due process, forever.",fauci,FAVOR,_,_,1282638206190657539
"I trust #DrFauci over @realDonaldTrump any day, in any situation, on any topic. #ScienceoverFiction #COVID19",fauci,FAVOR,_,_,1282640823608385537
@NBCNews He's not wrong.,fauci,FAVOR,_,_,1282643247664443392
I feel like other countries are on summer vacation while the US is that kid that was grounded for not following the rules. #WearAMask,fauci,FAVOR,_,_,1282645629198639106
"Maybe a mini-travel ban needs to be in place for New York or even Long Island, with NY experiencing things first it got settled but now the other states (or foreign tourists) shouldn’t be able to cause a problem again #WearAMask  #newyorktough #SocialDistancing",fauci,FAVOR,_,_,1282648915980976128
"I hope the good COVID news from New York/NYC doesn’t encourage people to be reckless. It’s been working with masks and social distancing, maintain it. Stay alert and compassionate. It’s a piece of facial cloth. Other requests would be crazy, but for now NBD #newyorktough",fauci,FAVOR,_,_,1282650486357790721
